id,name,symbol,  high  ,  low  ,percentageChange,  change  ,  price  ,  quantity  ,issueDate, sharevolume , tradevolume ,   turnover   ,lastTradedTime,    marketCap    , marketCapPercentage , issuedQTY ,date_scraped
443,LANKA VENTURES PLC,LVEN.N0000,upload_logo/377_1601611136.jpeg,59.9,56.0,2.3593466424682394,1.3,56.4,1,08/JUN/1995,3795,21,215299.7,2026-04-08 13:49:43,3289526164.8,0.042081483,58324932,2026-04-08
355,HOUSING DEVELOPMENT FINANCE CORPORATION BANK OF SL,HDFC.N0000,upload_logo/376_1649304781.jpeg,53.0,48.5,5.625,2.7,50.7,500,12/NOV/2003,47819,64,2412116.0,2026-04-08 14:27:09,3280823364.0,0.041970152,64710520,2026-04-08
317,THE  LIGHTHOUSE  HOTEL  PLC,LHL.N0000,upload_logo/562_1603172566.jpeg,71.0,67.1,7.668711656441718,5.0,70.2,50,29/AUG/1997,3614,11,252442.8,2026-04-08 14:29:31,3229200000.0,0.041309755,46000000,2026-04-08
277,COLOMBO INVESTMENT TRUST PLC,CIT.N0000,upload_logo/610_1601449959.jpeg,480.0,450.0,0.7838745800671892,3.5,450.0,1,01/JUN/1987,330,3,148530.0,2026-04-08 09:57:52,3216951000.0,0.04115306,7148780,2026-04-08
1858,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,CDB.X0000,upload_logo/981_1603172283.jpeg,311.5,300.0,4.461279461279461,13.25,310.25,32,06/OCT/2010,6358,43,1960263.25,2026-04-08 14:13:33,3209122997.0,0.04105292,10343668,2026-04-08
533,GALLE FACE CAPITAL PARTNERS PLC,WAPO.N0000,upload_logo/612_1646800683.jpeg,26.9,25.7,5.118110236220472,1.3,26.7,1000,21/NOV/2001,262267,193,6956460.7,2026-04-08 14:29:54,3159360697.2,0.04041633,118328116,2026-04-08
18,LANKA ALUMINIUM INDUSTRIES PLC,LALU.N0000,upload_logo/674_1192698681.gif,46.9,43.0,10.02444987775061,4.1,45.0,544,20/APR/1987,104239,61,4740912.0,2026-04-08 14:14:21,3083135175.0,0.039441213,68514115,2026-04-08
4681,HNB FINANCE PLC,HNBF.X0000,upload_logo/Tn86429VCj6DiVc0_11Jun2024091959GMT_1718097599558.png,8.8,8.3,6.25,0.5,8.5,9255,08/JAN/2020,649926,82,5523085.5,2026-04-08 14:26:01,3062762500.0,0.03918059,360325000,2026-04-08
546,LANKEM DEVELOPMENTS PLC,LDEV.N0000,upload_logo/446_1192516470.gif,19.0,18.4,4.444444444444445,0.8,18.8,193,01/JAN/1975,70479,36,1336404.2,2026-04-08 14:03:54,3008000000.0,0.03848004,160000000,2026-04-08
193,BALANGODA  PLANTATIONS  PLC,BALA.N0000,upload_logo/705_1601622430.jpeg,63.0,60.8,1.1513157894736843,0.7,61.5,100,03/JUN/1998,40595,51,2479015.8,2026-04-08 14:04:50,2907272649.0,0.03719148,47272726,2026-04-08
561,UDAPUSSELLAWA  PLANTATIONS PLC,UDPL.N0000,upload_logo/727_1192788842.gif,149.25,148.5,4.92091388400703,7.0,149.25,3,04/MAY/1998,548,5,81754.25,2026-04-08 11:56:18,2895278362.5,0.03703804,19398850,2026-04-08
520,C T LAND DEVELOPMENT PLC,CTLD.N0000,upload_logo/614_1601449440.jpeg,39.1,34.5,0.5714285714285714,0.2,35.2,1,22/MAR/1988,18842,25,674994.9,2026-04-08 12:24:08,2860000000.0,0.03658674,81250000,2026-04-08
55,ROYAL PALMS BEACH HOTELS PLC,RPBH.N0000,upload_logo/581_1601611404.jpeg,59.2,50.2,16.155419222903884,7.9,56.8,197,15/JUN/1998,2799,13,159561.6,2026-04-08 14:04:03,2840000000.0,0.03633089,50000000,2026-04-08
524,HAYLEYS FIBRE PLC,HEXP.N0000,upload_logo/768_1352700410.jpeg,119.75,114.5,7.5,8.25,118.25,1000,17/MAR/1992,34393,52,4006712.5,2026-04-08 14:25:25,2838000000.0,0.036305305,24000000,2026-04-08
455,DOLPHIN HOTELS PLC,STAF.N0000,,44.5,43.0,5.995203836930456,2.5,44.2,100,01/JAN/1982,26880,40,1177326.1,2026-04-08 14:29:39,2795338566.8,0.035759553,63242954,2026-04-08
6616,INSUREME INSURANCE BROKERS PLC,INME.N0000,upload_logo/k5ZI4bwCR2ebyC13_1Dec2025061934GMT_1764569974876.png,1400.0,1320.0,0.0,0.0,1297.5,6,28/NOV/2025,53,11,73396.75,2026-04-08 13:03:58,2666738775.0,0.03411443,2055290,2026-04-08
414,THE FORTRESS RESORTS PLC,RHTL.N0000,upload_logo/534_1601463761.jpeg,23.8,23.0,1.7094017094017093,0.4,23.8,300,30/MAR/1999,37733,38,875280.9,2026-04-08 14:24:12,2639103079.2,0.0337609,110886684,2026-04-08
278,UNION CHEMICALS LANKA PLC,UCAR.N0000,upload_logo/500_1192515200.gif,1789.5,1710.0,8.74359372573381,140.75,1750.5,1,01/AUG/1988,196,20,342595.25,2026-04-08 14:16:08,2625750000.0,0.033590082,1500000,2026-04-08
6577,JF PACKAGING PLC,JFP.N0000,upload_logo/Z6lznKl0t3AEpkcg_18Nov2025135046GMT_1763473846131.jpeg,15.3,14.4,5.555555555555555,0.8,15.2,1600,19/NOV/2025,383682,87,5765996.6,2026-04-08 14:19:19,2616390348.8,0.033470348,172130944,2026-04-08
132,HAPUGASTENNE PLANTATIONS PLC,HAPU.N0000,upload_logo/708_1192775435.gif,59.2,53.0,-0.17699115044247787,-0.1,56.4,359,25/MAR/1998,1283,11,72228.4,2026-04-08 14:21:30,2612210499.6,0.033416875,46315789,2026-04-08
123,DANKOTUWA PORCELAIN PLC,DPL.N0000,upload_logo/ZUvcwlr5F7o9sCOp_6Jan2026103531GMT_1767695731886.webp,16.1,15.6,3.289473684210526,0.5,15.7,900,21/FEB/1995,92066,61,1452540.0,2026-04-08 14:29:56,2552080844.0,0.032647666,162552920,2026-04-08
529,CHEMANEX PLC,CHMX.N0000,upload_logo/492_1601449856.jpeg,167.0,155.0,0.0,0.0,157.75,10,01/JAN/1974,23,5,3829.0,2026-04-08 11:24:33,2548033685.75,0.03259589,16152353,2026-04-08
382,LAXAPANA PLC,LITE.N0000,,40.8,37.0,4.644808743169399,1.7,38.3,300,01/JAN/1982,408549,132,15531148.9,2026-04-08 14:29:50,2536415163.7,0.03244726,66224939,2026-04-08
101,CITRUS LEISURE PLC,REEF.N0000,,3.9,3.8,0.0,0.0,3.8,5,01/JAN/1984,493730,70,1890191.3,2026-04-08 14:14:42,2453221772.6,0.031383004,645584677,2026-04-08
5532,LUMINEX PLC,LUMX.N0000,upload_logo/2790_1655963030.jpeg,9.5,8.8,3.4482758620689653,0.3,9.0,130,23/JUN/2022,356043,85,3243847.2,2026-04-08 14:29:54,2441250000.0,0.031229854,271250000,2026-04-08
1744,LAUGFS GAS PLC,LGL.X0000,upload_logo/1020_1536297346.jpeg,45.0,40.5,10.327455919395465,4.1,43.8,2,08/DEC/2010,21608,32,956617.1,2026-04-08 14:28:17,2277600000.0,0.02913635,52000000,2026-04-08
313,SWADESHI INDUSTRIAL WORKS  PLC,SWAD.N0000,upload_logo/687_1192705508.gif,,,0.0,0.0,15000.0,,01/JAN/1970,,,,,2239995000.0,0.028655285,149333,2026-04-08
180,YORK ARCADE HOLDINGS PLC,YORK.N0000,,15.2,14.2,5.673758865248227,0.8,14.9,1000,01/MAY/1985,211782,125,3145519.6,2026-04-08 14:30:00,2235000000.0,0.028591387,150000000,2026-04-08
2229,HIKKADUWA BEACH RESORT PLC,CITH.N0000,upload_logo/1222_1601461493.jpeg,4.2,3.8,7.894736842105263,0.3,4.1,6,17/DEC/2012,4328830,192,17334463.2,2026-04-08 14:26:48,2224920477.1,0.028462444,542663531,2026-04-08
117,SAMSON INTERNATIONAL PLC,SIL.N0000,upload_logo/684_1192703973.gif,600.0,517.75,2.9916625796959293,15.25,525.0,1,22/MAR/1993,2059,35,1155207.75,2026-04-08 12:34:23,2222204775.0,0.028427703,4232771,2026-04-08
482,TANGERINE BEACH HOTELS PLC,TANG.N0000,upload_logo/605_1601622667.jpeg,109.75,108.5,3.5377358490566038,3.75,109.75,10,01/JAN/1983,730,6,80070.0,2026-04-08 12:28:19,2195000000.0,0.028079683,20000000,2026-04-08
453,CEYLON HOSPITALS PLC,CHL.X0000,upload_logo/514_1520504240.jpeg,53.9,48.5,9.815950920245399,4.8,53.7,80,14/NOV/2003,970,14,49791.5,2026-04-08 13:59:07,2176732722.0,0.027845997,40535060,2026-04-08
2188,BERUWALA RESORTS PLC,BERU.N0000,upload_logo/1201_1346313886.jpeg,3.3,3.0,3.3333333333333335,0.1,3.1,4000,04/JUL/2012,201256,50,620120.5,2026-04-08 14:24:08,2171687314.5,0.027781455,700544295,2026-04-08
137,LAKE HOUSE PRINTERS & PUBLISHERS PLC,LPRT.N0000,upload_logo/741_1193025984.gif,770.0,700.0,-1.9966722129783694,-15.0,736.25,1,01/JAN/1975,222,13,164845.5,2026-04-08 13:34:17,2162546631.25,0.027664522,2937245,2026-04-08
3244,ARPICO INSURANCE PLC,AINS.N0000,upload_logo/1405_1601610236.jpeg,33.0,30.2,-0.9375,-0.3,31.7,2,16/JAN/2015,5848,21,181163.8,2026-04-08 14:29:27,2099503901.9,0.026858043,66230407,2026-04-08
241,KERNER HAUS GLOBAL SOLUTIONS PLC,CPRT.N0000,upload_logo/1LTQGJ3waHpDHPKW_4Nov2025090350GMT_1762247030603.jpeg,4050.0,3461.25,-5.146111600786494,-189.75,3497.5,4,01/JAN/1974,5306,389,19409618.5,2026-04-08 14:29:32,2099094575.0,0.026852807,600170,2026-04-08
1522,CEYLON TEA BROKERS PLC,CTBL.N0000,upload_logo/XiizQv3XyPTBvQ30_12Feb2026093906GMT_1770889146090.jpeg,11.8,10.9,3.6036036036036037,0.4,11.5,674,16/MAR/2010,259199,78,2977425.8,2026-04-08 14:29:48,2097600000.0,0.026833687,182400000,2026-04-08
107,MARAWILA  RESORTS  PLC,MARA.N0000,,6.1,5.9,3.508771929824561,0.2,5.9,92,18/JUN/1997,231266,59,1378413.9,2026-04-08 14:27:56,2076347995.1,0.026561819,351923389,2026-04-08
113,EQUITY TWO PLC,ETWO.N0000,upload_logo/621_1192617650.gif,67.9,63.8,5.714285714285714,3.6,66.6,1,21/NOV/1994,1676,15,111870.9,2026-04-08 14:06:48,2064600000.0,0.026411533,31000000,2026-04-08
1786,HVA FOODS PLC,HVA.N0000,upload_logo/1046_1603172491.jpeg,8.6,7.5,20.28985507246377,1.4,8.3,20000,15/FEB/2011,20082420,1156,164018845.1,2026-04-08 14:29:55,2029567360.4,0.025963375,244526188,2026-04-08
432,SERENDIB HOTELS PLC,SHOT.X0000,upload_logo/601_1603170180.jpeg,14.4,12.5,10.317460317460318,1.3,13.9,200,01/JAN/1973,34044,25,438584.4,2026-04-08 14:15:14,2002214713.6,0.025613464,144044224,2026-04-08
170,MADULSIMA  PLANTATIONS  PLC,MADU.N0000,upload_logo/ETqGjgnA01aWsbXm_16Jan2026202010GMT_1768594810986.webp,11.4,11.4,0.0,0.0,11.1,75,06/JUL/1998,75,1,855.0,2026-04-08 13:53:51,1881462176.7,0.02406873,169501097,2026-04-08
8,KAHAWATTE  PLANTATIONS  PLC,KAHA.N0000,upload_logo/710_1192776530.gif,19.0,18.7,1.0695187165775402,0.2,18.9,900,02/DEC/1998,1415,10,26654.4,2026-04-08 13:53:25,1878786459.9,0.0240345,99406691,2026-04-08
460,E - CHANNELLING PLC,ECL.N0000,upload_logo/374_1637918475.jpeg,15.5,14.6,6.293706293706293,0.9,15.2,150,21/MAY/2002,1663,11,25079.5,2026-04-08 14:21:44,1856397508.0,0.023748089,122131415,2026-04-08
4439,MAHAWELI COCONUT PLANTATIONS PLC,MCPL.N0000,upload_logo/1907_1601611287.jpeg,51.9,50.9,3.8,1.9,51.9,252,03/JUN/2019,14511,25,745144.2,2026-04-08 14:29:18,1816298368.5,0.023235118,34996115,2026-04-08
6032,MAHARAJA FOODS PLC,MFPE.N0000,upload_logo/rKOVwiiAhFtKTrxH_25Jul2024100137GMT_1721901697163.png,13.4,12.9,2.34375,0.3,13.1,258,26/JUL/2024,44070,64,577653.7,2026-04-08 14:29:54,1801250000.0,0.02304261,137500000,2026-04-08
1971,WASKADUWA BEACH RESORT PLC,CITW.N0000,upload_logo/1106_1601464353.jpeg,1.9,1.8,0.0,0.0,1.8,1,03/JAN/2012,459109,57,837242.6,2026-04-08 14:29:48,1686031178.4,0.021568665,936683988,2026-04-08
504,PEGASUS HOTELS OF CEYLON PLC,PEG.N0000,upload_logo/H0UKYIp7DUCwkuxJ_13Mar2026060036GMT_1773381636463.png,39.8,37.1,-0.5167958656330749,-0.2,38.5,200,01/JAN/1970,750,6,28905.0,2026-04-08 10:49:09,1625103095.0,0.02078924,42210470,2026-04-08
1665,LOTUS HYDRO POWER PLC,HPFL.N0000,upload_logo/1000_1603173465.jpeg,14.5,13.9,2.8776978417266186,0.4,14.3,3,25/NOV/2010,15599,27,217825.5,2026-04-08 14:12:42,1559960001.6,0.019955892,109088112,2026-04-08
405,EASTERN MERCHANTS PLC,EMER.N0000,upload_logo/767_1601622536.jpeg,13.5,12.8,9.243697478991596,1.1,13.0,87,01/JAN/1982,86688,69,1139092.3,2026-04-08 14:28:49,1526798000.0,0.019531665,117446000,2026-04-08
269,INDUSTRIAL ASPHALTS (CEYLON) PLC,ASPH.N0000,upload_logo/495_1645043761.jpeg,0.5,0.4,0.0,0.0,0.4,250,01/JAN/1978,20332983,129,8249287.0,2026-04-08 14:16:17,1499764500.0,0.019185837,3749411250,2026-04-08
5005,VIDULLANKA PLC,VLL.X0000,upload_logo/455_1601464327.jpeg,18.5,18.0,1.6853932584269662,0.3,18.1,700,10/JUN/2005,16131,17,292813.9,2026-04-08 14:08:02,1486255707.5,0.019013025,82113575,2026-04-08
5511,ALPHA FIRE SERVICES PLC,AFS.N0000,upload_logo/v6y3L37xQx5YEfFo_30Jan2026074838GMT_1769759318307.jpeg,39.0,36.0,2.857142857142857,1.0,36.0,10,,80213,47,2995189.6,2026-04-08 14:04:28,1366200000.0,0.017477205,37950000,2026-04-08
484,TEA SMALLHOLDER FACTORIES PLC,TSML.N0000,upload_logo/490_1192178811.gif,47.7,42.0,12.5,5.0,45.0,1,01/AUG/1996,18480,31,828493.6,2026-04-08 12:03:35,1350000000.0,0.017269965,30000000,2026-04-08
183,HOTEL SIGIRIYA PLC,HSIG.N0000,,79.0,73.0,2.73972602739726,2.0,75.0,2000,01/JAN/1981,8409,24,621895.6,2026-04-08 13:37:00,1318275000.0,0.016864121,17577000,2026-04-08
437,SIGIRIYA VILLAGE HOTELS PLC,SIGV.N0000,upload_logo/602_1192601968.gif,14.9,14.6,0.6896551724137931,0.1,14.6,100,01/JAN/1980,33436,35,491308.2,2026-04-08 14:28:23,1314000000.0,0.016809432,90000000,2026-04-08
4,TESS AGRO PLC,TESS.N0000,upload_logo/781_1601463701.jpeg,1.9,1.8,0.0,0.0,1.9,10000,31/DEC/2002,618983,49,1171922.9,2026-04-08 14:22:18,1286419793.1,0.016456611,677063049,2026-04-08
3055,MILLENNIUM HOUSING DEVELOPERS PLC,MHDL.N0000,upload_logo/1304_1392780761.jpeg,9.7,9.1,6.818181818181818,0.6,9.4,45,19/FEB/2014,372314,104,3499158.0,2026-04-08 14:29:28,1266004408.0,0.016195446,134681320,2026-04-08
3575,AMANA TAKAFUL LIFE PLC,ATLL.N0000,upload_logo/1484_1611738974.jpeg,26.0,25.0,1.2,0.3,25.3,1000,18/AUG/2016,143562,103,3621642.2,2026-04-08 14:18:46,1265000000.0,0.016182596,50000000,2026-04-08
103,HORANA PLANTATIONS PLC,HOPL.N0000,upload_logo/709_1192776068.gif,48.8,47.5,2.3255813953488373,1.1,48.4,355,12/FEB/1996,12034,33,583123.0,2026-04-08 14:23:28,1210000000.0,0.015479006,25000000,2026-04-08
3080,BANSEI ROYAL RESORTS HIKKADUWA PLC,BRR.N0000,upload_logo/1322_1601448868.jpeg,20.3,19.4,1.5,0.3,20.3,204,27/MAR/2014,507,4,10290.3,2026-04-08 13:56:28,1090678400.0,0.013952576,53728000,2026-04-08
259,LANKA CERAMIC PLC,CERA.N0000,upload_logo/676_1601611077.jpeg,176.25,172.5,2.3391812865497075,4.0,175.0,1,07/APR/1993,216,6,37802.0,2026-04-08 13:42:30,1050000000.0,0.0134321945,6000000,2026-04-08
1481,RENUKA HOLDINGS PLC,RHL.X0000,upload_logo/Ou2cXXprvQWaAT6r_5Jul2023093116GMT_1688549476409.jpeg,41.8,40.0,4.615384615384615,1.8,40.8,547,10/MAR/2008,2722,12,110632.5,2026-04-08 14:16:07,987430135.2,0.012631766,24201719,2026-04-08
5173,E M L CONSULTANTS PLC,EML.N0000,upload_logo/2386_1632584450.jpeg,10.5,9.9,4.166666666666667,0.4,10.0,940,27/SEP/2021,226799,96,2276376.0,2026-04-08 14:29:46,909000000.0,0.011628443,90900000,2026-04-08
5351,MYLAND DEVELOPMENTS PLC,MDL.N0000,upload_logo/2672_1640636102.jpeg,23.8,22.1,6.818181818181818,1.5,23.5,9313,28/DEC/2021,69577,43,1599853.8,2026-04-08 14:28:45,851875000.0,0.010897667,36250000,2026-04-08
466,GESTETNER OF CEYLON PLC,GEST.N0000,upload_logo/746_1601459113.jpeg,325.0,304.0,9.200343938091144,26.75,317.5,60,01/JAN/1965,2169,37,685327.25,2026-04-08 14:29:07,843855310.0,0.010795075,2657812,2026-04-08
1595,MALWATTE VALLEY PLANTATION PLC,MAL.X0000,upload_logo/722_1192785554.gif,41.0,38.0,2.2443890274314215,0.9,41.0,20,26/JUL/2000,1017,10,41072.0,2026-04-08 13:40:43,830277060.0,0.0106213745,20250660,2026-04-08
187,MAHAWELI REACH HOTELS PLC,MRH.N0000,upload_logo/563_1601462254.jpeg,17.5,16.5,6.0606060606060606,1.0,17.5,100,01/JAN/1982,547,5,9213.1,2026-04-08 13:36:41,823662822.5,0.010536761,47066447,2026-04-08
2150,RAMBODA FALLS PLC,RFL.N0000,upload_logo/1185_1347261816.jpeg,35.8,30.0,0.0,0.0,33.5,1,18/JUN/2012,8,4,262.4,2026-04-08 09:59:53,670000000.0,0.008571019,20000000,2026-04-08
243,SERENDIB LAND PLC,SLND.N0000,upload_logo/630_1192683179.gif,2000.0,1720.25,0.0,0.0,1627.5,1,01/JAN/1983,8,3,15654.25,2026-04-08 12:42:53,649219515.0,0.008305184,398906,2026-04-08
2091,GREENTECH ENERGY PLC,MEL.N0000,upload_logo/Ehl7iE9DqgrZwAbZ_13Feb2024123138GMT_1707827498001.jpeg,6.7,6.3,3.225806451612903,0.2,6.4,1,25/APR/2012,296142,94,1914259.6,2026-04-08 14:29:33,640000000.0,0.008187243,100000000,2026-04-08
357,SMB FINANCE PLC,SEMB.X0000,upload_logo/445_1192177094.gif,0.3,0.2,-33.333333333333336,-0.1,0.2,75000,20/DEC/1993,853967,49,223378.9,2026-04-08 14:21:02,616320742.4,0.0078843245,3081603712,2026-04-08
209,MERCANTILE SHIPPING COMPANY PLC,MSL.N0000,upload_logo/742_1193026791.gif,214.0,203.0,5.118601747815231,10.25,210.5,10,01/JAN/1983,3692,38,766159.0,2026-04-08 13:49:20,598870395.0,0.0076610893,2844990,2026-04-08
5472,EXTERMINATORS PLC,EXT.N0000,upload_logo/2741_1648550242.jpeg,12.0,11.0,2.727272727272727,0.3,11.3,3792,30/MAR/2022,553794,100,6214444.0,2026-04-08 14:28:21,597232786.7,0.00764014,52852459,2026-04-08
384,MULLER & PHIPPS (CEYLON) PLC,MULL.N0000,upload_logo/763_1193039070.gif,2.2,2.0,5.0,0.1,2.1,1150,01/JAN/1965,227380,68,470093.1,2026-04-08 14:12:57,594300000.0,0.0076026223,283000000,2026-04-08
487,PARAGON CEYLON PLC,PARA.N0000,upload_logo/743_1603173619.jpeg,584.0,564.0,0.0,0.0,565.0,15,01/JAN/1974,36,6,20842.0,2026-04-08 10:07:57,565158200.0,0.007229824,1000280,2026-04-08
4966,CHRISSWORLD PLC,CWL.N0000,upload_logo/2236_1621314719.jpeg,20.5,17.0,-0.5649717514124294,-0.1,17.6,1900,18/MAY/2021,473560,165,8452421.0,2026-04-08 14:29:14,528000000.0,0.006754475,30000000,2026-04-08
4562,LAUGFS POWER PLC,LPL.X0000,upload_logo/1930_1583209637.jpeg,9.5,9.2,0.0,0.0,9.4,125,30/OCT/2019,22535,36,210985.0,2026-04-08 14:29:55,488800000.0,0.0062530064,52000000,2026-04-08
526,OFFICE EQUIPMENT PLC,OFEQ.N0000,upload_logo/769_1603173546.jpeg,570.0,533.0,6.423777564717162,33.5,555.0,5,01/JAN/1974,3371,36,1866275.0,2026-04-08 14:28:40,462625800.0,0.0059181713,833560,2026-04-08
1800,AMW CAPITAL LEASING AND FINANCE PLC,AMCL.N0000,,,,0.0,0.0,22.4,,08/JUN/2011,,,,,448000000.0,0.00573107,20000000,2026-04-08
203,RADIANT GEMS INTERNATIONAL PLC,RGEM.N0000,upload_logo/770_1193045557.gif,168.0,156.0,-4.128440366972477,-6.75,156.75,27,01/JAN/1983,3057,39,492241.25,2026-04-08 14:07:27,376200000.0,0.0048125633,2400000,2026-04-08
1521,RENUKA FOODS PLC,COCO.X0000,upload_logo/461_1414044348.jpeg,25.8,24.0,6.4935064935064934,1.5,24.6,3005,06/JUN/1994,82772,58,2058329.0,2026-04-08 14:28:26,359494560.0,0.0045988583,14613600,2026-04-08
2035,AGSTAR PLC,AGST.X0000,upload_logo/1121_1601609820.jpeg,11.9,11.3,-5.833333333333333,-0.7,11.3,2,16/FEB/2012,418,5,4761.2,2026-04-08 14:26:48,296179045.5,0.00378889,26210535,2026-04-08
2997,TESS AGRO PLC,TESS.X0000,upload_logo/781_1601463701.jpeg,1.4,1.2,0.0,0.0,1.3,3300,31/DEC/2002,70678,20,91969.2,2026-04-08 14:26:47,86666667.1,0.0011086891,66666667,2026-04-08
301,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.X0000,upload_logo/663_1601449179.jpeg,,,0.0,0.0,0.0,,31/MAR/1992,,,,,,0.0,225976714,2026-04-08
311,CITY HOUSING & REAL ESTATE CO. PLC,CHOU.N0000,upload_logo/616_1192614721.gif,,,0.0,0.0,0.0,,29/APR/1988,,,,,,0.0,13379850,2026-04-08
7,KELSEY DEVELOPMENTS PLC,KDL.N0000,upload_logo/625_1631432767.jpeg,,,0.0,0.0,0.0,,01/JAN/1984,,,,,,0.0,17429274,2026-04-08
128,BROWNS BEACH HOTELS PLC,BBH.N0000,upload_logo/525_1601449307.jpeg,,,0.0,0.0,0.0,,22/FEB/1993,,,,,,0.0,129600000,2026-04-08
135,BLUE DIAMONDS JEWELLERY WORLDWIDE PLC,BLUE.N0000,upload_logo/663_1601449179.jpeg,,,0.0,0.0,0.0,,31/MAR/1992,,,,,,0.0,699524300,2026-04-08
2846,ANILANA HOTELS AND PROPERTIES PLC,ALHP.N0000,upload_logo/1283_1374033719.jpeg,,,0.0,0.0,0.0,,17/JUL/2013,,,,,,0.0,1281320814,2026-04-08
160,ASIA CAPITAL PLC,ACAP.N0000,upload_logo/363_1369737398.jpeg,,,0.0,0.0,0.0,,22/SEP/1994,,,,,,0.0,131329995,2026-04-08
218,NATION LANKA FINANCE PLC,CSF.N0000,upload_logo/368_1519372446.jpeg,,,0.0,0.0,0.0,,13/JUN/1994,,,,,,0.0,6996774035,2026-04-08
941,JANASHAKTHI INSURANCE PLC,JINS.N0000,upload_logo/841_1601610813.jpeg,,,0.0,0.0,0.0,,21/JUL/2008,,,,,,0.0,226526153,2026-04-08
1802,BIMPUTH LANKA INVESTMENTS PLC,BLI.N0000,upload_logo/1067_1631431630.jpeg,,,0.0,0.0,0.0,,13/JUN/2011,,,,,,0.0,107733344,2026-04-08
153,STANDARD CAPITAL PLC,SING.N0000,,,,0.0,0.0,0.0,,01/JAN/1983,,,,,,0.0,5540828,2026-04-08
297,JOHN KEELLS HOLDINGS PLC,JKH.N0000,upload_logo/dzfJJcujeDHnGn8j_27Dec2025052535GMT_1766813135197.jpeg,19.7,19.2,-1.015228426395939,-0.2,19.5,125,23/OCT/1986,7989681,732,156286470.6,2026-04-09 14:29:48,345135864762.0,4.4160423,17699275116,2026-04-09
381,CEYLON TOBACCO COMPANY PLC,CTC.N0000,upload_logo/460_1603172267.jpeg,1769.0,1750.0,0.5714285714285714,10.0,1760.0,1,01/JAN/1955,1181,43,2072016.25,2026-04-09 14:24:00,329689801760.0,4.218409,187323751,2026-04-09
208,COMMERCIAL BANK OF CEYLON PLC,COMB.N0000,upload_logo/328m7MwB2CexSgiJ_3Jan2024051241GMT_1704258761020.jpeg,210.0,208.0,-0.11918951132300358,-0.25,209.5,650,01/JAN/1970,461522,256,96465371.0,2026-04-09 14:29:52,322824558250.5,4.1305676,1540928679,2026-04-09
471,DIALOG AXIATA PLC,DIAL.N0000,upload_logo/389_1601452556.jpeg,33.0,31.5,-2.4691358024691357,-0.8,31.6,40,28/JUL/2005,7508019,597,237442108.5,2026-04-09 14:29:38,290730585810.4,3.7199223,9200334994,2026-04-09
410,L O L C HOLDINGS PLC,LOLC.N0000,upload_logo/378_1601611239.jpeg,554.0,540.0,1.008711600183402,5.5,550.75,5,01/JAN/1982,8615,71,4728312.75,2026-04-09 14:29:57,261716400000.0,3.3486834,475200000,2026-04-09
68,DISTILLERIES COMPANY OF SRI LANKA PLC,DIST.N0000,upload_logo/463_1601452641.jpeg,57.0,56.5,-0.7017543859649122,-0.4,56.6,200,10/AUG/1992,28672,100,1628444.5,2026-04-09 14:29:30,260360000000.0,3.3313282,4600000000,2026-04-09
3695,MELSTACORP PLC,MELS.N0000,upload_logo/1507_1483005125.jpeg,174.5,173.0,-1.1428571428571428,-2.0,173.0,6,30/DEC/2016,11341,52,1971087.75,2026-04-09 13:52:31,201613693456.0,2.5796642,1165397072,2026-04-09
172,HATTON NATIONAL BANK PLC,HNB.N0000,upload_logo/q5ADDCBJcSu1tpSc_16May2023081336GMT_1684224816035.jpeg,414.0,408.5,0.0,0.0,414.0,5000,01/JAN/1971,66406,137,27339826.75,2026-04-09 14:27:00,188770948236.0,2.4153402,455968474,2026-04-09
551,CARGILLS (CEYLON) PLC,CARG.N0000,upload_logo/457_1601449513.jpeg,708.0,700.0,-0.671615411806292,-4.75,702.5,3,01/JAN/1946,200,14,140490.5,2026-04-09 14:25:23,181018606027.5,2.3161483,257677731,2026-04-09
266,SAMPATH BANK PLC,SAMP.N0000,upload_logo/431_1601463036.jpeg,149.75,148.0,-0.16750418760469013,-0.25,149.0,60,10/JUN/1987,188705,627,28045373.5,2026-04-09 14:29:13,174732413240.0,2.2357159,1172700760,2026-04-09
175,HAYLEYS PLC,HAYL.N0000,upload_logo/505_1600924002.jpeg,224.0,220.5,-1.1173184357541899,-2.5,221.25,5,01/JAN/1953,70116,122,15515565.0,2026-04-09 14:26:21,165937500000.0,2.1231842,750000000,2026-04-09
1847,LOLC FINANCE PLC,LOFC.N0000,upload_logo/TsNgkWUI2a1CtTbN_27Dec2025051430GMT_1766812470566.jpeg,5.6,5.4,-1.7857142857142858,-0.1,5.5,1000,07/JUL/2011,1686911,104,9272732.2,2026-04-09 14:28:59,162580809385.5,2.0802352,29560147161,2026-04-09
556,SRI LANKA TELECOM PLC,SLTL.N0000,upload_logo/390_1645355503.jpeg,84.0,81.5,-2.380952380952381,-2.0,82.0,7,14/JAN/2003,5686,35,466882.0,2026-04-09 14:28:15,147998520000.0,1.8936535,1804860000,2026-04-09
415,LION BREWERY (CEYLON) PLC,LION.N0000,upload_logo/h86lOvFReO03p0OK_13Mar2026060110GMT_1773381670392.png,1750.0,1730.0,0.0,0.0,1728.25,5,22/JAN/1997,68,11,118329.0,2026-04-09 12:20:28,138260000000.0,1.7690483,80000000,2026-04-09
